Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Name
Row ID 3629,CA-2023-103629,2024-09-10,2024-09-10,Same Day,CG-17401,Customer_CG-17401,Corporate,California,West,FUR-ENV-25189,Poly String Button Envelopes,Office Supplies,Envelopes,6.37,2,0.3,1.49,2024,9,Sep
Row ID 3630,CA-2023-103630,2023-04-30,2023-04-30,Same Day,CG-52630,Customer_CG-52630,Home Office,Texas,Central,FUR-ART-61631,Sanford Pencils,Office Supplies,Art,81.41,7,0.0,10.87,2023,4,Apr
Row ID 3631,CA-2023-103631,2024-10-02,2024-10-06,Standard Class,CG-10080,Customer_CG-10080,Home Office,Utah,West,FUR-PHO-24093,Samsung Galaxy S6,Technology,Phones,646.63,1,0.1,140.04,2024,10,Oct
Row ID 3632,CA-2023-103632,2024-06-29,2024-07-02,Second Class,CG-60389,Customer_CG-60389,Corporate,Minnesota,Central,FUR-MAC-97297,Canon imageCLASS Printer,Technology,Machines,8449.45,9,0.0,2049.16,2024,6,Jun
Row ID 3633,CA-2023-103633,2023-08-21,2023-08-23,First Class,CG-18527,Customer_CG-18527,Corporate,Oregon,West,FUR-ART-85905,Dixon Ticonderoga Pencils,Office Supplies,Art,83.61,9,0.0,26.57,2023,8,Aug
Row ID 3634,CA-2023-103634,2024-05-27,2024-05-30,Second Class,CG-13751,Customer_CG-13751,Corporate,Texas,Central,FUR-PHO-19105,Cisco SPA504G,Technology,Phones,106.42,1,0.4,20.57,2024,5,May
Row ID 3635,CA-2023-103635,2023-11-17,2023-11-21,Second Class,CG-34668,Customer_CG-34668,Consumer,Nevada,West,FUR-STO-60436,Advantus Super Stacker,Office Supplies,Storage,127.08,5,0.1,33.33,2023,11,Nov
Row ID 3636,CA-2023-103636,2023-10-01,2023-10-06,Standard Class,CG-95915,Customer_CG-95915,Corporate,Texas,Central,FUR-PHO-59218,Samsung Galaxy S6,Technology,Phones,4186.75,8,0.0,764.01,2023,10,Oct
Row ID 3637,CA-2023-103637,2023-12-13,2023-12-14,First Class,CG-89339,Customer_CG-89339,Consumer,Utah,West,FUR-FAS-75377,Advantus Panel Wall File,Office Supplies,Fasteners,50.55,5,0.3,13.0,2023,12,Dec
Row ID 3638,CA-2023-103638,2023-01-02,2023-01-09,Standard Class,CG-78843,Customer_CG-78843,Corporate,Alabama,South,FUR-MAC-84016,Hewlett-Packard Printer,Technology,Machines,1353.46,4,0.5,511.24,2023,1,Jan
Row ID 3639,CA-2023-103639,2024-09-14,2024-09-18,Standard Class,CG-71467,Customer_CG-71467,Home Office,Georgia,South,FUR-BOO-88410,Bush Somerset Collection Bookcase,Furniture,Bookcases,1292.43,8,0.1,73.49,2024,9,Sep
Row ID 3640,CA-2023-103640,2023-03-30,2023-03-30,Same Day,CG-26853,Customer_CG-26853,Consumer,Virginia,East,FUR-LAB-94780,Avery File Folder Labels,Office Supplies,Labels,53.01,10,0.0,14.38,2023,3,Mar
Row ID 3641,CA-2023-103641,2023-09-14,2023-09-20,Standard Class,CG-81502,Customer_CG-81502,Consumer,Louisiana,South,FUR-ENV-44505,Poly String Button Envelopes,Office Supplies,Envelopes,27.64,7,0.0,1.89,2023,9,Sep
Row ID 3642,CA-2023-103642,2023-02-26,2023-02-26,Same Day,CG-51361,Customer_CG-51361,Corporate,Washington,West,FUR-ENV-55883,Kraft Clasp Envelopes,Office Supplies,Envelopes,24.86,9,0.5,4.58,2023,2,Feb
Row ID 3643,CA-2023-103643,2024-01-05,2024-01-08,Standard Class,CG-43327,Customer_CG-43327,Home Office,California,West,FUR-MAC-87000,Canon imageCLASS Printer,Technology,Machines,672.4,1,0.2,96.41,2024,1,Jan
Row ID 3644,CA-2023-103644,2023-05-26,2023-05-28,Second Class,CG-24355,Customer_CG-24355,Corporate,Illinois,Central,FUR-COP-38454,Xerox 1952 Copier,Technology,Copiers,19047.4,10,0.0,3566.55,2023,5,May
Row ID 3645,CA-2023-103645,2023-11-14,2023-11-14,Same Day,CG-56743,Customer_CG-56743,Home Office,Virginia,East,FUR-MAC-11848,Canon imageCLASS Printer,Technology,Machines,2120.61,4,0.3,411.92,2023,11,Nov
Row ID 3646,CA-2023-103646,2023-05-04,2023-05-06,First Class,CG-83061,Customer_CG-83061,Consumer,Washington,West,FUR-FAS-71970,Advantus Panel Wall File,Office Supplies,Fasteners,68.56,8,0.4,0.81,2023,5,May
Row ID 3647,CA-2023-103647,2024-11-18,2024-11-25,Standard Class,CG-84556,Customer_CG-84556,Consumer,North Carolina,East,FUR-FUR-32455,Fiskars Clamp-Style Puncher,Furniture,Furnishings,74.04,4,0.1,11.66,2024,11,Nov
Row ID 3648,CA-2023-103648,2023-10-29,2023-10-29,Same Day,CG-32727,Customer_CG-32727,Corporate,Ohio,Central,FUR-PHO-26668,Samsung Galaxy S6,Technology,Phones,2550.2,7,0.3,629.15,2023,10,Oct
Row ID 3649,CA-2023-103649,2024-04-09,2024-04-13,Standard Class,CG-98016,Customer_CG-98016,Home Office,Pennsylvania,East,FUR-CHA-92281,Global Leather Task Chair,Furniture,Chairs,275.72,1,0.3,85.11,2024,4,Apr
Row ID 3650,CA-2023-103650,2023-01-31,2023-01-31,Same Day,CG-71740,Customer_CG-71740,Home Office,Texas,Central,FUR-LAB-58784,Avery Removable Labels,Office Supplies,Labels,25.0,4,0.0,3.8,2023,1,Jan
Row ID 3651,CA-2023-103651,2024-03-04,2024-03-04,Same Day,CG-33292,Customer_CG-33292,Home Office,Tennessee,South,FUR-BOO-43900,O'Sullivan Elevations Bookcase,Furniture,Bookcases,1330.69,9,0.1,161.45,2024,3,Mar
Row ID 3652,CA-2023-103652,2024-03-12,2024-03-13,First Class,CG-29675,Customer_CG-29675,Home Office,Tennessee,South,FUR-PEN-59572,BIC Biro Pens,Office Supplies,Pens,22.11,7,0.1,5.87,2024,3,Mar
Row ID 3653,CA-2023-103653,2024-06-02,2024-06-02,Same Day,CG-82362,Customer_CG-82362,Home Office,Nevada,West,FUR-BOO-30439,O'Sullivan Elevations Bookcase,Furniture,Bookcases,222.01,2,0.3,33.49,2024,6,Jun
Row ID 3654,CA-2023-103654,2024-04-06,2024-04-09,Standard Class,CG-33382,Customer_CG-33382,Consumer,Pennsylvania,East,FUR-BIN-20217,Ibico Ecolo Binder,Office Supplies,Binders,65.92,8,0.0,15.02,2024,4,Apr
Row ID 3655,CA-2023-103655,2024-02-24,2024-02-26,First Class,CG-72056,Customer_CG-72056,Corporate,Louisiana,South,FUR-COP-55065,Canon PC1080F Copier,Technology,Copiers,4629.07,4,0.0,373.68,2024,2,Feb
Row ID 3656,CA-2023-103656,2024-08-28,2024-08-29,First Class,CG-58075,Customer_CG-58075,Home Office,Tennessee,South,FUR-FUR-59889,Fiskars Clamp-Style Puncher,Furniture,Furnishings,128.71,6,0.0,14.47,2024,8,Aug
Row ID 3657,CA-2023-103657,2024-12-26,2024-12-27,First Class,CG-33365,Customer_CG-33365,Consumer,North Carolina,East,FUR-FUR-50778,Fiskars Clamp-Style Puncher,Furniture,Furnishings,77.45,4,0.1,20.97,2024,12,Dec
Row ID 3658,CA-2023-103658,2023-01-21,2023-01-23,Second Class,CG-18577,Customer_CG-18577,Consumer,Oregon,West,FUR-CHA-11142,Bretford CR4500 Chair,Furniture,Chairs,5487.11,10,0.1,1468.52,2023,1,Jan
Row ID 3659,CA-2023-103659,2023-10-27,2023-10-30,Second Class,CG-16221,Customer_CG-16221,Home Office,Colorado,West,FUR-FUR-42189,SAFCO Upright Mobile Pedestal,Furniture,Furnishings,84.87,2,0.0,19.84,2023,10,Oct
Row ID 3660,CA-2023-103660,2024-09-05,2024-09-05,Same Day,CG-14701,Customer_CG-14701,Consumer,Illinois,Central,FUR-PHO-86729,Apple iPhone 6S Plus,Technology,Phones,3339.37,6,0.4,559.08,2024,9,Sep
Row ID 3661,CA-2023-103661,2023-11-17,2023-11-19,Second Class,CG-81867,Customer_CG-81867,Home Office,Illinois,Central,FUR-STO-70211,Eldon Jumbo Locking Slant,Office Supplies,Storage,176.62,9,0.0,47.93,2023,11,Nov
Row ID 3662,CA-2023-103662,2024-12-23,2024-12-26,Second Class,CG-50304,Customer_CG-50304,Corporate,Nevada,West,FUR-PAP-70640,Xerox 1967 Paper,Office Supplies,Paper,112.66,8,0.3,16.17,2024,12,Dec
Row ID 3663,CA-2023-103663,2023-05-26,2023-05-31,Standard Class,CG-43595,Customer_CG-43595,Corporate,New York,East,FUR-TAB-99618,HON 5400 Series Table,Furniture,Tables,2197.72,4,0.2,493.59,2023,5,May
Row ID 3664,CA-2023-103664,2023-02-04,2023-02-07,Standard Class,CG-76752,Customer_CG-76752,Corporate,Louisiana,South,FUR-PHO-30726,Cisco SPA504G,Technology,Phones,311.52,3,0.2,79.04,2023,2,Feb
Row ID 3665,CA-2023-103665,2023-03-23,2023-03-23,Same Day,CG-97510,Customer_CG-97510,Corporate,Minnesota,Central,FUR-PAP-50683,Xerox Vitality Paper,Office Supplies,Paper,95.06,5,0.0,24.71,2023,3,Mar
Row ID 3666,CA-2023-103666,2024-07-03,2024-07-03,Same Day,CG-28408,Customer_CG-28408,Home Office,Oregon,West,FUR-FUR-17268,SAFCO Upright Mobile Pedestal,Furniture,Furnishings,309.14,8,0.1,88.66,2024,7,Jul
Row ID 3667,CA-2023-103667,2024-10-05,2024-10-05,Same Day,CG-62850,Customer_CG-62850,Corporate,Florida,South,FUR-CHA-88784,Global Leather Task Chair,Furniture,Chairs,1872.92,6,0.3,509.32,2024,10,Oct
Row ID 3668,CA-2023-103668,2023-03-20,2023-03-23,Second Class,CG-67867,Customer_CG-67867,Consumer,Nevada,West,FUR-PEN-97452,Avery Marks-A-Lot,Office Supplies,Pens,9.89,4,0.5,1.79,2023,3,Mar
Row ID 3669,CA-2023-103669,2024-04-29,2024-04-30,First Class,CG-62472,Customer_CG-62472,Home Office,Georgia,South,FUR-FUR-37800,Fiskars Clamp-Style Puncher,Furniture,Furnishings,152.33,10,0.0,42.38,2024,4,Apr
Row ID 3670,CA-2023-103670,2023-03-17,2023-03-24,Standard Class,CG-76857,Customer_CG-76857,Home Office,Virginia,East,FUR-FUR-91580,Eldon Shelf Organizer,Furniture,Furnishings,139.31,9,0.3,21.16,2023,3,Mar
Row ID 3671,CA-2023-103671,2023-12-26,2023-12-27,First Class,CG-22310,Customer_CG-22310,Home Office,Oregon,West,FUR-STO-75827,Advantus Super Stacker,Office Supplies,Storage,120.72,6,0.4,-2.35,2023,12,Dec
Row ID 3672,CA-2023-103672,2023-09-08,2023-09-10,Second Class,CG-50601,Customer_CG-50601,Consumer,Oregon,West,FUR-FAS-55994,ACCO Binder,Office Supplies,Fasteners,10.41,2,0.2,2.37,2023,9,Sep
Row ID 3673,CA-2023-103673,2023-09-25,2023-09-30,Standard Class,CG-48804,Customer_CG-48804,Corporate,Georgia,South,FUR-TAB-52510,HON 5400 Series Table,Furniture,Tables,3547.14,5,0.0,272.34,2023,9,Sep
Row ID 3674,CA-2023-103674,2023-03-01,2023-03-02,First Class,CG-83379,Customer_CG-83379,Consumer,New York,East,FUR-BOO-89513,Sauder Classic Bookcase,Furniture,Bookcases,532.89,4,0.1,30.45,2023,3,Mar
Row ID 3675,CA-2023-103675,2023-06-01,2023-06-05,Second Class,CG-15188,Customer_CG-15188,Consumer,Texas,Central,FUR-PAP-87610,Xerox 1967 Paper,Office Supplies,Paper,70.7,8,0.4,23.71,2023,6,Jun
Row ID 3676,CA-2023-103676,2024-06-08,2024-06-08,Same Day,CG-63577,Customer_CG-63577,Corporate,Texas,Central,FUR-PHO-10936,Cisco SPA504G,Technology,Phones,883.51,10,0.5,127.11,2024,6,Jun
Row ID 3677,CA-2023-103677,2024-01-31,2024-02-04,Second Class,CG-57886,Customer_CG-57886,Home Office,Minnesota,Central,FUR-BOO-21895,Bush Somerset Collection Bookcase,Furniture,Bookcases,748.99,4,0.1,49.09,2024,1,Jan
Row ID 3678,CA-2023-103678,2024-07-19,2024-07-21,Second Class,CG-66577,Customer_CG-66577,Home Office,Michigan,Central,FUR-ART-18065,Dixon Ticonderoga Pencils,Office Supplies,Art,38.81,7,0.3,12.6,2024,7,Jul
Row ID 3679,CA-2023-103679,2024-03-01,2024-03-06,Standard Class,CG-45110,Customer_CG-45110,Home Office,Pennsylvania,East,FUR-BOO-44126,O'Sullivan Elevations Bookcase,Furniture,Bookcases,496.01,6,0.5,-4.83,2024,3,Mar
Row ID 3680,CA-2023-103680,2024-01-11,2024-01-14,Second Class,CG-23215,Customer_CG-23215,Corporate,Ohio,Central,FUR-BIN-60791,Cardinal Slant-D Binder,Office Supplies,Binders,89.58,10,0.3,4.85,2024,1,Jan
Row ID 3681,CA-2023-103681,2023-07-15,2023-07-19,Standard Class,CG-70631,Customer_CG-70631,Consumer,Massachusetts,East,FUR-MAC-85576,Brother HL-2270DW Printer,Technology,Machines,2084.44,4,0.0,600.31,2023,7,Jul
Row ID 3682,CA-2023-103682,2023-07-06,2023-07-06,Same Day,CG-76248,Customer_CG-76248,Home Office,California,West,FUR-FUR-98920,SAFCO Upright Mobile Pedestal,Furniture,Furnishings,366.99,6,0.0,76.73,2023,7,Jul
Row ID 3683,CA-2023-103683,2024-03-15,2024-03-20,Standard Class,CG-51158,Customer_CG-51158,Consumer,North Carolina,East,FUR-TAB-66645,Bretford CR8500 Table,Furniture,Tables,4668.59,4,0.0,878.4,2024,3,Mar
Row ID 3684,CA-2023-103684,2024-07-19,2024-07-25,Standard Class,CG-15908,Customer_CG-15908,Home Office,Texas,Central,FUR-TAB-68005,Bretford CR8500 Table,Furniture,Tables,10350.5,10,0.1,2387.14,2024,7,Jul
Row ID 3685,CA-2023-103685,2023-10-05,2023-10-11,Standard Class,CG-44417,Customer_CG-44417,Home Office,Minnesota,Central,FUR-TAB-13241,Lesro Sheffield Table,Furniture,Tables,3368.39,6,0.0,1059.72,2023,10,Oct
Row ID 3686,CA-2023-103686,2024-03-03,2024-03-10,Standard Class,CG-50411,Customer_CG-50411,Consumer,Michigan,Central,FUR-TAB-99113,Bretford CR8500 Table,Furniture,Tables,5661.89,9,0.5,815.2,2024,3,Mar
Row ID 3687,CA-2023-103687,2023-05-21,2023-05-21,Same Day,CG-89937,Customer_CG-89937,Home Office,Pennsylvania,East,FUR-PHO-36152,Cisco SPA504G,Technology,Phones,1263.3,8,0.0,301.38,2023,5,May
Row ID 3688,CA-2023-103688,2023-11-20,2023-11-27,Standard Class,CG-50390,Customer_CG-50390,Home Office,Alabama,South,FUR-ACC-11502,Logitech G602 Mouse,Technology,Accessories,559.85,10,0.2,107.09,2023,11,Nov
Row ID 3689,CA-2023-103689,2023-03-16,2023-03-23,Standard Class,CG-51214,Customer_CG-51214,Home Office,Massachusetts,East,FUR-STO-59814,Advantus Super Stacker,Office Supplies,Storage,158.0,8,0.5,6.17,2023,3,Mar
Row ID 3690,CA-2023-103690,2023-10-15,2023-10-17,First Class,CG-63493,Customer_CG-63493,Home Office,Alabama,South,FUR-MAC-36997,Hewlett-Packard Printer,Technology,Machines,4034.55,8,0.2,488.04,2023,10,Oct
Row ID 3691,CA-2023-103691,2024-10-23,2024-10-25,First Class,CG-87025,Customer_CG-87025,Corporate,Virginia,East,FUR-FUR-66397,Eldon Shelf Organizer,Furniture,Furnishings,107.74,9,0.5,18.73,2024,10,Oct
Row ID 3692,CA-2023-103692,2024-02-13,2024-02-14,First Class,CG-36741,Customer_CG-36741,Consumer,Texas,Central,FUR-BOO-13548,Bush Somerset Collection Bookcase,Furniture,Bookcases,631.55,3,0.1,163.0,2024,2,Feb
Row ID 3693,CA-2023-103693,2024-04-01,2024-04-02,First Class,CG-20035,Customer_CG-20035,Consumer,California,West,FUR-ACC-20704,Logitech G602 Mouse,Technology,Accessories,292.48,8,0.5,8.51,2024,4,Apr
Row ID 3694,CA-2023-103694,2023-06-07,2023-06-07,Same Day,CG-22645,Customer_CG-22645,Home Office,Illinois,Central,FUR-BOO-18878,Bush Somerset Collection Bookcase,Furniture,Bookcases,595.99,3,0.0,76.76,2023,6,Jun
Row ID 3695,CA-2023-103695,2023-08-30,2023-08-30,Same Day,CG-15662,Customer_CG-15662,Home Office,North Carolina,East,FUR-MAC-45287,Hewlett-Packard Printer,Technology,Machines,2313.34,4,0.2,229.19,2023,8,Aug
Row ID 3696,CA-2023-103696,2024-03-25,2024-03-25,Same Day,CG-17963,Customer_CG-17963,Consumer,Louisiana,South,FUR-TAB-48302,Lesro Sheffield Table,Furniture,Tables,3300.61,7,0.0,1077.83,2024,3,Mar
Row ID 3697,CA-2023-103697,2024-12-30,2024-12-30,Same Day,CG-29546,Customer_CG-29546,Consumer,New York,East,FUR-COP-76685,Canon PC1080F Copier,Technology,Copiers,8896.63,7,0.1,1000.21,2024,12,Dec
Row ID 3698,CA-2023-103698,2024-02-26,2024-02-26,Same Day,CG-57172,Customer_CG-57172,Consumer,Massachusetts,East,FUR-PHO-36362,Cisco SPA504G,Technology,Phones,1027.89,9,0.3,171.47,2024,2,Feb
Row ID 3699,CA-2023-103699,2023-05-02,2023-05-03,First Class,CG-46503,Customer_CG-46503,Consumer,North Carolina,East,FUR-ACC-27285,Plantronics CS510 Headset,Technology,Accessories,1029.04,7,0.2,242.22,2023,5,May
Row ID 3700,CA-2023-103700,2024-03-03,2024-03-03,Same Day,CG-88573,Customer_CG-88573,Consumer,Ohio,Central,FUR-FAS-55379,Advantus Panel Wall File,Office Supplies,Fasteners,64.86,4,0.0,11.04,2024,3,Mar
Row ID 3701,CA-2023-103701,2023-03-19,2023-03-22,Second Class,CG-42653,Customer_CG-42653,Home Office,New York,East,FUR-PHO-99382,Samsung Galaxy S6,Technology,Phones,1929.99,3,0.0,340.4,2023,3,Mar
Row ID 3702,CA-2023-103702,2023-08-26,2023-08-26,Same Day,CG-51164,Customer_CG-51164,Home Office,Illinois,Central,FUR-CHA-33721,HON 5400 Series Task Chair,Furniture,Chairs,788.99,3,0.0,133.83,2023,8,Aug
Row ID 3703,CA-2023-103703,2024-12-10,2024-12-13,Second Class,CG-29592,Customer_CG-29592,Consumer,North Carolina,East,FUR-CHA-43953,Bretford CR4500 Chair,Furniture,Chairs,849.11,3,0.4,275.82,2024,12,Dec
Row ID 3704,CA-2023-103704,2023-07-22,2023-07-23,First Class,CG-81208,Customer_CG-81208,Home Office,Minnesota,Central,FUR-ACC-31506,Fellowes Powershred,Technology,Accessories,290.06,4,0.1,25.55,2023,7,Jul
Row ID 3705,CA-2023-103705,2023-08-05,2023-08-10,Standard Class,CG-88868,Customer_CG-88868,Home Office,Florida,South,FUR-BOO-62431,O'Sullivan Elevations Bookcase,Furniture,Bookcases,480.86,4,0.0,58.65,2023,8,Aug
Row ID 3706,CA-2023-103706,2024-05-13,2024-05-17,Second Class,CG-20575,Customer_CG-20575,Corporate,Ohio,Central,FUR-ENV-27200,Kraft Clasp Envelopes,Office Supplies,Envelopes,17.84,3,0.0,5.57,2024,5,May
Row ID 3707,CA-2023-103707,2023-07-22,2023-07-24,First Class,CG-43324,Customer_CG-43324,Consumer,Virginia,East,FUR-COP-14173,Canon PC1080F Copier,Technology,Copiers,3348.74,4,0.3,818.18,2023,7,Jul
Row ID 3708,CA-2023-103708,2023-07-13,2023-07-16,Second Class,CG-29013,Customer_CG-29013,Home Office,California,West,FUR-BIN-82186,Ibico Ecolo Binder,Office Supplies,Binders,12.81,4,0.5,1.84,2023,7,Jul
Row ID 3709,CA-2023-103709,2023-10-13,2023-10-15,First Class,CG-86226,Customer_CG-86226,Home Office,Alabama,South,FUR-TAB-40719,HON 5400 Series Table,Furniture,Tables,2443.37,4,0.1,489.8,2023,10,Oct
Row ID 3710,CA-2023-103710,2023-08-09,2023-08-11,Second Class,CG-80014,Customer_CG-80014,Home Office,Texas,Central,FUR-PAP-47938,Xerox Vitality Paper,Office Supplies,Paper,121.85,8,0.0,40.89,2023,8,Aug
Row ID 3711,CA-2023-103711,2024-07-12,2024-07-16,Second Class,CG-98674,Customer_CG-98674,Consumer,Louisiana,South,FUR-COP-46682,Canon PC1080F Copier,Technology,Copiers,6156.8,9,0.3,600.18,2024,7,Jul
Row ID 3712,CA-2023-103712,2024-04-07,2024-04-07,Same Day,CG-25183,Customer_CG-25183,Corporate,North Carolina,East,FUR-BOO-72378,Bush Somerset Collection Bookcase,Furniture,Bookcases,90.8,1,0.5,5.5,2024,4,Apr
Row ID 3713,CA-2023-103713,2024-01-28,2024-01-28,Same Day,CG-70243,Customer_CG-70243,Corporate,Georgia,South,FUR-LAB-64871,Avery File Folder Labels,Office Supplies,Labels,34.76,8,0.2,4.45,2024,1,Jan
Row ID 3714,CA-2023-103714,2023-04-22,2023-04-22,Same Day,CG-26313,Customer_CG-26313,Home Office,Alabama,South,FUR-COP-77534,Xerox 1952 Copier,Technology,Copiers,1430.43,1,0.0,490.81,2023,4,Apr
Row ID 3715,CA-2023-103715,2023-05-22,2023-05-26,Standard Class,CG-83408,Customer_CG-83408,Consumer,Virginia,East,FUR-FUR-51962,Eldon Shelf Organizer,Furniture,Furnishings,160.7,6,0.0,55.89,2023,5,May
Row ID 3716,CA-2023-103716,2024-06-14,2024-06-21,Standard Class,CG-40121,Customer_CG-40121,Home Office,Washington,West,FUR-ENV-23819,Poly String Button Envelopes,Office Supplies,Envelopes,14.06,4,0.1,1.16,2024,6,Jun
Row ID 3717,CA-2023-103717,2023-01-03,2023-01-04,First Class,CG-82198,Customer_CG-82198,Home Office,Utah,West,FUR-COP-57838,Xerox 1952 Copier,Technology,Copiers,9112.83,10,0.5,128.83,2023,1,Jan
Row ID 3718,CA-2023-103718,2023-01-21,2023-01-21,Same Day,CG-78836,Customer_CG-78836,Consumer,Massachusetts,East,FUR-FUR-85753,Eldon Shelf Organizer,Furniture,Furnishings,30.29,2,0.4,-0.33,2023,1,Jan
Row ID 3719,CA-2023-103719,2024-03-23,2024-03-26,Second Class,CG-15283,Customer_CG-15283,Consumer,Nevada,West,FUR-PHO-43742,Cisco SPA504G,Technology,Phones,1292.18,9,0.0,245.91,2024,3,Mar
Row ID 3720,CA-2023-103720,2023-12-09,2023-12-11,First Class,CG-45725,Customer_CG-45725,Corporate,California,West,FUR-MAC-15541,Canon imageCLASS Printer,Technology,Machines,1686.99,2,0.0,307.21,2023,12,Dec
Row ID 3721,CA-2023-103721,2024-07-05,2024-07-08,Second Class,CG-11931,Customer_CG-11931,Home Office,Utah,West,FUR-PHO-74792,Cisco SPA504G,Technology,Phones,336.59,3,0.2,34.54,2024,7,Jul
Row ID 3722,CA-2023-103722,2024-05-16,2024-05-16,Same Day,CG-33553,Customer_CG-33553,Corporate,Illinois,Central,FUR-TAB-73852,Bretford CR8500 Table,Furniture,Tables,2958.63,3,0.0,770.19,2024,5,May
Row ID 3723,CA-2023-103723,2024-05-19,2024-05-19,Same Day,CG-40652,Customer_CG-40652,Home Office,North Carolina,East,FUR-PEN-86380,Staple envelope,Office Supplies,Pens,23.88,8,0.5,3.18,2024,5,May
Row ID 3724,CA-2023-103724,2023-03-03,2023-03-03,Same Day,CG-13482,Customer_CG-13482,Corporate,Virginia,East,FUR-FAS-67719,Stanley Hardware,Office Supplies,Fasteners,52.14,5,0.0,12.21,2023,3,Mar
Row ID 3725,CA-2023-103725,2023-06-29,2023-06-29,Same Day,CG-22300,Customer_CG-22300,Corporate,Michigan,Central,FUR-CHA-22236,Global Leather Task Chair,Furniture,Chairs,3428.75,8,0.1,572.18,2023,6,Jun
Row ID 3726,CA-2023-103726,2024-12-12,2024-12-17,Standard Class,CG-21192,Customer_CG-21192,Consumer,California,West,FUR-PEN-40992,Avery Marks-A-Lot,Office Supplies,Pens,14.36,2,0.0,3.87,2024,12,Dec
Row ID 3727,CA-2023-103727,2024-06-06,2024-06-12,Standard Class,CG-86917,Customer_CG-86917,Home Office,Florida,South,FUR-CHA-51643,HON 5400 Series Task Chair,Furniture,Chairs,338.91,1,0.0,80.44,2024,6,Jun
Row ID 3728,CA-2023-103728,2024-05-09,2024-05-13,Second Class,CG-72225,Customer_CG-72225,Corporate,Ohio,Central,FUR-FAS-47171,Stanley Hardware,Office Supplies,Fasteners,52.42,5,0.0,9.6,2024,5,May
Row ID 3729,CA-2023-103729,2023-08-13,2023-08-15,First Class,CG-67406,Customer_CG-67406,Home Office,Florida,South,FUR-ENV-63482,Poly String Button Envelopes,Office Supplies,Envelopes,14.32,7,0.5,2.64,2023,8,Aug
Row ID 3730,CA-2023-103730,2023-05-20,2023-05-20,Same Day,CG-25808,Customer_CG-25808,Consumer,Alabama,South,FUR-ACC-69328,Logitech G602 Mouse,Technology,Accessories,379.54,7,0.0,55.09,2023,5,May
Row ID 3731,CA-2023-103731,2023-04-22,2023-04-22,Same Day,CG-83888,Customer_CG-83888,Consumer,Washington,West,FUR-PHO-20807,Samsung Galaxy S6,Technology,Phones,1940.69,3,0.1,281.05,2023,4,Apr
Row ID 3732,CA-2023-103732,2023-06-12,2023-06-12,Same Day,CG-19825,Customer_CG-19825,Consumer,North Carolina,East,FUR-CHA-52550,Global Leather Task Chair,Furniture,Chairs,901.27,2,0.1,130.75,2023,6,Jun
Row ID 3733,CA-2023-103733,2024-08-20,2024-08-23,Second Class,CG-73868,Customer_CG-73868,Home Office,Massachusetts,East,FUR-TAB-23016,Bretford CR8500 Table,Furniture,Tables,3108.38,3,0.0,209.85,2024,8,Aug
Row ID 3734,CA-2023-103734,2024-04-04,2024-04-08,Standard Class,CG-80890,Customer_CG-80890,Consumer,Washington,West,FUR-PEN-62079,Avery Marks-A-Lot,Office Supplies,Pens,20.42,7,0.5,3.2,2024,4,Apr
Row ID 3735,CA-2023-103735,2024-12-05,2024-12-07,Second Class,CG-88215,Customer_CG-88215,Home Office,Texas,Central,FUR-ACC-55916,Plantronics CS510 Headset,Technology,Accessories,191.21,2,0.4,65.64,2024,12,Dec
Row ID 3736,CA-2023-103736,2023-02-02,2023-02-03,First Class,CG-95590,Customer_CG-95590,Consumer,Alabama,South,FUR-PHO-48085,Cisco SPA504G,Technology,Phones,744.58,6,0.0,37.87,2023,2,Feb
Row ID 3737,CA-2023-103737,2024-03-28,2024-03-30,First Class,CG-42733,Customer_CG-42733,Home Office,Texas,Central,FUR-MAC-58917,Canon imageCLASS Printer,Technology,Machines,4479.8,7,0.3,1075.81,2024,3,Mar
Row ID 3738,CA-2023-103738,2023-05-16,2023-05-20,Standard Class,CG-23006,Customer_CG-23006,Consumer,Tennessee,South,FUR-FUR-89740,SAFCO Upright Mobile Pedestal,Furniture,Furnishings,514.56,10,0.0,159.06,2023,5,May
Row ID 3739,CA-2023-103739,2024-01-19,2024-01-25,Standard Class,CG-26876,Customer_CG-26876,Consumer,Minnesota,Central,FUR-BOO-30513,O'Sullivan Elevations Bookcase,Furniture,Bookcases,497.07,3,0.0,80.45,2024,1,Jan
Row ID 3740,CA-2023-103740,2024-03-14,2024-03-21,Standard Class,CG-42410,Customer_CG-42410,Home Office,Nevada,West,FUR-MAC-27368,Brother HL-2270DW Printer,Technology,Machines,1426.46,6,0.4,192.15,2024,3,Mar
Row ID 3741,CA-2023-103741,2023-10-08,2023-10-08,Same Day,CG-97420,Customer_CG-97420,Corporate,Massachusetts,East,FUR-FUR-20550,Fiskars Clamp-Style Puncher,Furniture,Furnishings,110.96,7,0.0,18.89,2023,10,Oct
Row ID 3742,CA-2023-103742,2024-06-29,2024-07-05,Standard Class,CG-89807,Customer_CG-89807,Home Office,Nevada,West,FUR-FUR-27855,SAFCO Upright Mobile Pedestal,Furniture,Furnishings,163.32,3,0.0,32.64,2024,6,Jun
