Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Product Name,Sales,Quantity,Discount,Profit
3960,CA-2021-002578,2022-03-28,2022-04-04,Standard Class,Consumer,Central,Michigan,Office Supplies,Pens,131.54,9,0.2,37.09
3961,CA-2021-002578,2021-06-05,2021-06-12,Standard Class,Home Office,East,Massachusetts,Technology,Phone,8508.0,10,0.0,2225.76
3962,CA-2021-002578,2022-11-27,2022-12-04,Second Class,Corporate,West,Washington,Office Supplies,Notebooks,211.99,5,0.15,74.59
3963,CA-2021-002579,2023-10-14,2023-10-20,Standard Class,Home Office,East,Virginia,Office Supplies,Paper Ream,59.08,9,0.05,24.39
3964,CA-2021-002579,2021-03-30,2021-04-03,First Class,Consumer,Central,Michigan,Technology,Laptop,2414.17,5,0.15,134.08
3965,CA-2021-002579,2022-07-06,2022-07-10,First Class,Home Office,East,New Jersey,Furniture,Desk,1004.7,6,0.0,40.72
3966,CA-2021-002579,2023-07-20,2023-07-22,First Class,Home Office,West,Nevada,Furniture,Office Chair,1931.92,8,0.05,341.44
3967,CA-2022-002580,2022-04-12,2022-04-19,First Class,Corporate,West,Washington,Office Supplies,Stapler,426.51,10,0.1,194.84
3968,CA-2022-002580,2021-05-06,2021-05-11,Standard Class,Corporate,East,Virginia,Furniture,Desk,2716.56,3,0.05,-169.48
3969,CA-2021-002581,2022-12-02,2022-12-08,Standard Class,Consumer,West,Nevada,Office Supplies,Paper Ream,143.0,4,0.0,28.02
3970,CA-2021-002581,2021-10-19,2021-10-20,Same Day,Consumer,Central,Illinois,Furniture,Sofa,4299.91,6,0.15,633.81
3971,CA-2021-002581,2023-01-31,2023-02-04,Same Day,Home Office,South,Georgia,Office Supplies,Stapler,187.03,6,0.3,59.58
3972,CA-2021-002582,2022-03-02,2022-03-03,First Class,Home Office,East,Virginia,Furniture,Sofa,618.59,1,0.15,-44.66
3973,CA-2021-002582,2023-12-21,2023-12-28,Second Class,Home Office,Central,Michigan,Office Supplies,Paper Ream,35.16,1,0.15,10.3
3974,CA-2023-002583,2023-06-05,2023-06-12,Standard Class,Home Office,South,Alabama,Furniture,Office Chair,4249.26,6,0.1,176.24
3975,CA-2023-002583,2022-10-17,2022-10-23,Second Class,Corporate,West,Nevada,Technology,Phone,4109.63,7,0.0,1310.1
3976,CA-2022-002584,2023-01-01,2023-01-06,Same Day,Home Office,South,Florida,Office Supplies,Tape,397.68,8,0.0,166.18
3977,CA-2022-002584,2021-04-04,2021-04-07,Second Class,Corporate,West,Oregon,Furniture,Filing Cabinet,6778.31,7,0.0,1425.71
3978,CA-2021-002585,2023-09-11,2023-09-15,First Class,Corporate,East,Virginia,Furniture,Filing Cabinet,3070.16,4,0.0,-146.86
3979,CA-2021-002585,2023-09-18,2023-09-19,Standard Class,Consumer,Central,Ohio,Furniture,Filing Cabinet,7299.45,9,0.0,-421.34
3980,CA-2021-002585,2021-05-28,2021-06-03,Second Class,Corporate,East,New York,Furniture,Filing Cabinet,4867.32,7,0.1,1093.85
3981,CA-2021-002586,2023-09-18,2023-09-19,First Class,Corporate,West,Nevada,Technology,Keyboard,432.42,1,0.05,66.58
3982,CA-2021-002586,2022-05-23,2022-05-24,Standard Class,Consumer,South,North Carolina,Technology,Phone,159.8,4,0.0,11.6
3983,CA-2021-002586,2021-07-05,2021-07-08,Second Class,Consumer,South,Florida,Office Supplies,Folders,178.11,3,0.0,22.04
3984,CA-2021-002586,2022-03-08,2022-03-09,First Class,Corporate,South,North Carolina,Furniture,Filing Cabinet,4075.27,9,0.1,-195.9
3985,CA-2022-002587,2022-09-08,2022-09-12,Second Class,Consumer,West,Nevada,Technology,Printer,3105.83,5,0.3,263.08
3986,CA-2022-002587,2022-05-01,2022-05-05,Same Day,Corporate,South,Florida,Technology,Laptop,3917.44,8,0.0,280.96
3987,CA-2021-002588,2023-10-29,2023-11-04,Standard Class,Consumer,West,California,Furniture,Filing Cabinet,3037.15,5,0.0,468.47
3988,CA-2022-002589,2023-08-11,2023-08-17,First Class,Corporate,South,Florida,Office Supplies,Stapler,267.33,7,0.15,75.34
3989,CA-2023-002590,2023-03-28,2023-04-03,Second Class,Home Office,South,Alabama,Furniture,Bookcase,7175.16,8,0.15,872.72
3990,CA-2023-002590,2023-09-17,2023-09-22,Second Class,Consumer,Central,Michigan,Office Supplies,Pens,133.28,5,0.2,30.09
3991,CA-2023-002590,2022-03-15,2022-03-17,First Class,Corporate,East,New York,Office Supplies,Pens,264.3,5,0.0,54.31
3992,CA-2023-002591,2023-03-16,2023-03-23,Second Class,Consumer,West,Nevada,Furniture,Office Chair,3394.51,8,0.1,191.23
3993,CA-2023-002591,2023-05-20,2023-05-22,Standard Class,Home Office,East,Virginia,Technology,Phone,1362.33,9,0.0,110.66
3994,CA-2022-002592,2021-07-03,2021-07-07,Second Class,Home Office,East,New York,Furniture,Desk,3362.06,3,0.05,470.03
3995,CA-2022-002592,2023-11-22,2023-11-28,Standard Class,Home Office,West,Arizona,Furniture,Desk,7463.47,7,0.0,-466.02
3996,CA-2021-002593,2023-03-26,2023-03-29,Standard Class,Consumer,West,Washington,Technology,Keyboard,6661.28,8,0.0,518.43
3997,CA-2021-002593,2021-01-02,2021-01-07,Standard Class,Home Office,East,Massachusetts,Furniture,Filing Cabinet,6854.27,9,0.3,1711.74
3998,CA-2021-002593,2021-11-08,2021-11-12,First Class,Consumer,South,Georgia,Technology,Printer,1152.03,8,0.3,97.19
3999,CA-2021-002594,2022-07-16,2022-07-20,Same Day,Corporate,South,Florida,Technology,USB Hub,412.09,5,0.3,130.18
4000,CA-2022-002595,2023-08-14,2023-08-17,Second Class,Corporate,Central,Michigan,Office Supplies,Folders,55.79,3,0.15,15.83
4001,CA-2022-002595,2023-09-15,2023-09-22,Same Day,Home Office,South,Alabama,Office Supplies,Folders,141.0,4,0.15,19.09
4002,CA-2022-002595,2023-09-11,2023-09-17,Second Class,Home Office,South,Florida,Furniture,Bookcase,191.83,1,0.0,40.02
4003,CA-2022-002596,2023-02-18,2023-02-24,Standard Class,Corporate,West,Nevada,Office Supplies,Pens,40.68,4,0.0,14.65
4004,CA-2022-002596,2021-06-04,2021-06-10,Same Day,Home Office,South,Tennessee,Furniture,Desk,824.11,2,0.15,115.66
4005,CA-2022-002596,2021-09-15,2021-09-22,Same Day,Consumer,East,Pennsylvania,Office Supplies,Stapler,416.4,10,0.0,114.0
4006,CA-2022-002597,2021-02-24,2021-03-01,Second Class,Home Office,Central,Michigan,Technology,Laptop,724.05,9,0.0,174.98
4007,CA-2023-002598,2022-05-27,2022-05-30,Same Day,Consumer,Central,Illinois,Technology,USB Hub,2395.51,7,0.3,438.09
4008,CA-2023-002598,2021-07-12,2021-07-18,First Class,Corporate,East,New Jersey,Technology,Printer,3034.36,7,0.0,237.59
4009,CA-2022-002599,2023-10-21,2023-10-24,First Class,Corporate,Central,Illinois,Furniture,Sofa,2151.84,3,0.05,-109.7
4010,CA-2022-002599,2022-11-19,2022-11-20,Second Class,Consumer,East,New Jersey,Office Supplies,Paper Ream,286.86,7,0.0,92.54
4011,CA-2022-002599,2023-06-17,2023-06-21,Second Class,Corporate,Central,Ohio,Office Supplies,Notebooks,59.8,4,0.0,14.06
4012,CA-2022-002599,2023-04-05,2023-04-07,Same Day,Corporate,West,Oregon,Office Supplies,Folders,12.05,5,0.0,4.21
4013,CA-2023-002600,2021-09-22,2021-09-25,Second Class,Home Office,Central,Michigan,Technology,Phone,4283.89,7,0.2,877.4
4014,CA-2023-002600,2023-09-04,2023-09-07,Standard Class,Consumer,Central,Texas,Technology,USB Hub,819.66,2,0.05,132.35
4015,CA-2023-002600,2021-03-01,2021-03-07,Same Day,Corporate,East,Virginia,Technology,Phone,217.08,6,0.0,33.94
4016,CA-2023-002601,2023-05-02,2023-05-06,Same Day,Consumer,Central,Ohio,Office Supplies,Folders,148.54,5,0.1,21.69
4017,CA-2023-002601,2023-10-12,2023-10-17,Standard Class,Corporate,East,New York,Furniture,Filing Cabinet,1080.32,4,0.1,96.4
4018,CA-2023-002601,2023-03-04,2023-03-11,Standard Class,Corporate,East,New Jersey,Technology,Printer,516.05,1,0.15,150.73
4019,CA-2023-002601,2022-09-30,2022-10-04,First Class,Home Office,Central,Texas,Technology,Monitor,1464.9,2,0.0,118.6
4020,CA-2021-002602,2021-06-12,2021-06-18,Second Class,Corporate,West,California,Technology,Keyboard,2139.3,3,0.05,710.67
4021,CA-2022-002603,2021-10-03,2021-10-07,Standard Class,Consumer,Central,Ohio,Office Supplies,Tape,35.06,8,0.3,17.24
4022,CA-2022-002603,2022-02-03,2022-02-10,First Class,Home Office,West,Washington,Technology,Keyboard,339.1,10,0.0,86.25
4023,CA-2022-002603,2023-12-14,2023-12-15,Standard Class,Corporate,Central,Ohio,Technology,USB Hub,220.2,4,0.0,22.01
4024,CA-2022-002604,2022-10-30,2022-11-04,Same Day,Home Office,South,North Carolina,Furniture,Sofa,555.23,5,0.05,34.76
4025,CA-2023-002605,2021-09-23,2021-09-28,Same Day,Corporate,Central,Illinois,Technology,Keyboard,796.15,1,0.05,171.2
4026,CA-2023-002605,2021-01-28,2021-02-02,Standard Class,Corporate,South,North Carolina,Technology,Printer,347.6,1,0.0,87.16
4027,CA-2023-002605,2022-05-22,2022-05-23,Standard Class,Consumer,West,Arizona,Office Supplies,Folders,20.21,1,0.05,5.71
4028,CA-2023-002606,2021-11-13,2021-11-14,Second Class,Home Office,South,Alabama,Office Supplies,Paper Ream,10.32,4,0.0,1.29
4029,CA-2023-002606,2022-02-24,2022-03-03,Second Class,Consumer,West,Nevada,Office Supplies,Tape,232.88,10,0.2,38.88
4030,CA-2022-002607,2023-07-02,2023-07-03,Standard Class,Consumer,Central,Texas,Technology,Keyboard,1275.84,3,0.0,300.96
4031,CA-2022-002607,2022-03-20,2022-03-23,Same Day,Home Office,East,Virginia,Technology,Printer,5976.02,9,0.05,848.03
4032,CA-2022-002607,2022-07-06,2022-07-11,Same Day,Home Office,East,Massachusetts,Furniture,Sofa,2839.74,6,0.0,-231.28
4033,CA-2022-002608,2023-07-22,2023-07-29,First Class,Home Office,East,Pennsylvania,Technology,Phone,2297.78,3,0.05,295.87
4034,CA-2022-002608,2021-02-24,2021-02-27,Standard Class,Corporate,East,Virginia,Office Supplies,Pens,242.26,6,0.3,59.66
4035,CA-2021-002609,2022-09-02,2022-09-03,Standard Class,Corporate,East,Virginia,Technology,Laptop,2601.16,7,0.15,619.51
4036,CA-2022-002610,2022-07-17,2022-07-20,Standard Class,Home Office,West,Oregon,Technology,USB Hub,4161.3,5,0.0,1218.75
4037,CA-2022-002610,2022-11-22,2022-11-29,First Class,Home Office,West,Nevada,Office Supplies,Notebooks,122.53,9,0.3,25.51
4038,CA-2021-002611,2023-11-25,2023-11-29,Second Class,Corporate,West,California,Office Supplies,Notebooks,267.78,6,0.0,131.75
4039,CA-2021-002611,2022-12-30,2023-01-03,Standard Class,Home Office,South,Georgia,Furniture,Office Chair,118.98,1,0.3,-0.02
4040,CA-2021-002611,2021-09-21,2021-09-24,Second Class,Home Office,East,New Jersey,Technology,Phone,4565.42,6,0.15,1424.29
4041,CA-2021-002612,2021-01-03,2021-01-04,Standard Class,Home Office,West,Arizona,Technology,Monitor,3805.62,6,0.0,336.09
4042,CA-2021-002612,2022-08-24,2022-08-29,Second Class,Home Office,East,Massachusetts,Furniture,Desk,4794.45,5,0.0,-471.61
4043,CA-2021-002612,2023-07-08,2023-07-10,Same Day,Consumer,Central,Texas,Office Supplies,Tape,169.12,5,0.2,20.34
4044,CA-2021-002612,2023-12-27,2023-12-31,First Class,Consumer,Central,Michigan,Office Supplies,Paper Ream,120.0,8,0.2,23.66
4045,CA-2022-002613,2021-07-13,2021-07-20,Standard Class,Home Office,East,New Jersey,Technology,Printer,49.72,1,0.2,6.21
4046,CA-2023-002614,2021-04-04,2021-04-10,Second Class,Corporate,Central,Texas,Office Supplies,Pens,33.3,3,0.0,7.54
4047,CA-2023-002614,2022-01-19,2022-01-24,Same Day,Consumer,South,North Carolina,Technology,Printer,2010.34,8,0.3,317.59
4048,CA-2023-002614,2022-10-26,2022-10-30,Same Day,Home Office,Central,Ohio,Furniture,Desk,3479.76,9,0.2,580.33
4049,CA-2023-002614,2022-09-27,2022-10-04,Same Day,Consumer,Central,Indiana,Technology,USB Hub,3774.74,9,0.05,239.65
4050,CA-2021-002615,2022-11-29,2022-12-06,First Class,Corporate,East,New Jersey,Technology,Phone,665.39,4,0.3,157.37
4051,CA-2022-002616,2022-08-13,2022-08-17,First Class,Home Office,East,Virginia,Technology,Keyboard,279.38,1,0.0,71.75
4052,CA-2022-002616,2022-03-11,2022-03-18,Same Day,Home Office,Central,Ohio,Furniture,Desk,1984.86,4,0.2,220.67
4053,CA-2022-002616,2021-09-05,2021-09-07,Same Day,Consumer,Central,Texas,Furniture,Sofa,6137.82,9,0.15,793.22
4054,CA-2022-002617,2022-01-27,2022-01-29,Standard Class,Consumer,Central,Indiana,Technology,Printer,590.67,3,0.3,179.65
4055,CA-2022-002617,2023-02-12,2023-02-16,Standard Class,Consumer,South,Florida,Furniture,Sofa,3114.86,8,0.05,101.72
4056,CA-2022-002617,2021-11-14,2021-11-18,First Class,Home Office,Central,Indiana,Office Supplies,Pens,113.43,2,0.05,42.4
4057,CA-2022-002618,2023-09-10,2023-09-14,First Class,Home Office,South,North Carolina,Office Supplies,Notebooks,281.55,9,0.05,108.72
4058,CA-2022-002618,2023-12-15,2023-12-21,Standard Class,Home Office,South,Florida,Technology,Keyboard,4675.2,8,0.2,664.52
4059,CA-2022-002618,2022-01-23,2022-01-24,First Class,Home Office,Central,Indiana,Office Supplies,Pens,221.25,10,0.15,36.51
4060,CA-2022-002619,2022-10-20,2022-10-22,Standard Class,Home Office,South,Alabama,Office Supplies,Pens,15.65,2,0.2,1.69
4061,CA-2023-002620,2022-11-20,2022-11-25,First Class,Home Office,South,North Carolina,Furniture,Bookcase,2865.58,6,0.3,138.15
4062,CA-2023-002620,2023-05-02,2023-05-07,Second Class,Home Office,Central,Ohio,Office Supplies,Pens,21.24,2,0.3,6.53
4063,CA-2023-002620,2022-12-15,2022-12-20,Second Class,Home Office,South,Georgia,Furniture,Sofa,960.5,5,0.05,161.1
4064,CA-2023-002621,2023-01-28,2023-02-03,Second Class,Consumer,Central,Indiana,Office Supplies,Notebooks,47.16,9,0.0,10.17
4065,CA-2023-002621,2023-08-11,2023-08-14,Second Class,Corporate,Central,Michigan,Furniture,Office Chair,1630.44,4,0.1,177.6
4066,CA-2023-002621,2021-11-12,2021-11-14,Standard Class,Home Office,South,Georgia,Furniture,Filing Cabinet,1200.86,2,0.0,-65.57
4067,CA-2023-002622,2022-08-31,2022-09-03,Second Class,Corporate,West,Nevada,Furniture,Filing Cabinet,1000.13,4,0.2,-99.29
4068,CA-2021-002623,2021-06-01,2021-06-07,First Class,Corporate,East,Pennsylvania,Office Supplies,Stapler,191.2,7,0.3,22.01
4069,CA-2021-002623,2022-07-05,2022-07-11,Standard Class,Corporate,East,New Jersey,Furniture,Office Chair,4563.04,4,0.0,302.06
4070,CA-2021-002623,2022-10-01,2022-10-06,First Class,Consumer,East,Massachusetts,Office Supplies,Stapler,70.98,6,0.0,25.08
4071,CA-2021-002623,2021-11-11,2021-11-13,Same Day,Home Office,East,Pennsylvania,Technology,Phone,258.87,5,0.15,84.98
4072,CA-2022-002624,2021-02-04,2021-02-05,Second Class,Consumer,East,New York,Technology,Laptop,1740.25,5,0.0,334.1
4073,CA-2022-002624,2021-03-15,2021-03-22,Same Day,Home Office,East,Pennsylvania,Technology,Laptop,2247.97,6,0.05,260.05
4074,CA-2022-002624,2021-05-10,2021-05-15,First Class,Home Office,Central,Ohio,Technology,Printer,1465.44,3,0.05,342.56
4075,CA-2022-002625,2021-03-31,2021-04-07,Standard Class,Home Office,Central,Indiana,Technology,USB Hub,2744.36,6,0.3,722.95
4076,CA-2022-002625,2023-04-12,2023-04-18,Second Class,Corporate,East,Pennsylvania,Office Supplies,Pens,12.98,7,0.1,1.35
4077,CA-2022-002625,2022-10-07,2022-10-08,Same Day,Consumer,Central,Michigan,Technology,Laptop,1866.1,6,0.2,287.57
4078,CA-2022-002625,2023-03-26,2023-03-29,Standard Class,Home Office,Central,Indiana,Office Supplies,Folders,353.62,9,0.3,157.76
4079,CA-2023-002626,2022-06-01,2022-06-03,Standard Class,Consumer,East,Pennsylvania,Furniture,Desk,141.18,1,0.05,19.99
4080,CA-2023-002626,2022-05-20,2022-05-24,Standard Class,Corporate,West,California,Technology,USB Hub,1302.8,4,0.0,362.87
4081,CA-2022-002627,2021-08-11,2021-08-13,Same Day,Home Office,Central,Illinois,Furniture,Bookcase,773.4,3,0.2,106.55
4082,CA-2023-002628,2022-11-07,2022-11-10,First Class,Home Office,Central,Texas,Office Supplies,Notebooks,31.35,3,0.0,5.28
4083,CA-2021-002629,2021-01-31,2021-02-01,Standard Class,Home Office,West,Oregon,Furniture,Bookcase,410.98,2,0.3,34.62
4084,CA-2021-002629,2022-04-28,2022-05-01,First Class,Consumer,East,Virginia,Office Supplies,Tape,27.41,1,0.3,8.96
4085,CA-2023-002630,2021-08-27,2021-09-02,Same Day,Corporate,Central,Illinois,Furniture,Sofa,9576.88,8,0.0,1014.52
4086,CA-2023-002630,2021-04-25,2021-05-02,First Class,Corporate,Central,Michigan,Office Supplies,Paper Ream,287.97,9,0.3,81.6
4087,CA-2022-002631,2021-01-01,2021-01-07,Second Class,Consumer,East,Massachusetts,Furniture,Desk,996.08,8,0.0,37.09
4088,CA-2022-002631,2021-09-07,2021-09-13,Second Class,Corporate,East,Massachusetts,Furniture,Bookcase,3323.04,6,0.0,157.81
4089,CA-2022-002631,2022-08-20,2022-08-23,Second Class,Home Office,South,Georgia,Technology,Printer,4281.2,10,0.3,1122.99
4090,CA-2022-002632,2022-02-02,2022-02-07,First Class,Consumer,East,Virginia,Office Supplies,Tape,13.7,3,0.2,2.28
4091,CA-2022-002632,2022-02-08,2022-02-13,Second Class,Home Office,East,Pennsylvania,Furniture,Bookcase,510.8,2,0.15,-19.51
4092,CA-2022-002632,2021-10-24,2021-10-28,Same Day,Consumer,East,Pennsylvania,Technology,USB Hub,631.02,1,0.1,205.59
4093,CA-2022-002632,2022-09-30,2022-10-03,Second Class,Consumer,West,California,Technology,Phone,574.23,3,0.0,72.06
4094,CA-2023-002633,2022-04-10,2022-04-17,Second Class,Home Office,South,Tennessee,Office Supplies,Pens,19.25,6,0.2,8.92
4095,CA-2023-002633,2022-12-23,2022-12-25,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Paper Ream,194.14,6,0.05,35.51
4096,CA-2023-002633,2021-02-14,2021-02-17,Standard Class,Corporate,South,Alabama,Office Supplies,Folders,166.39,4,0.1,39.29
4097,CA-2023-002634,2022-12-09,2022-12-16,Second Class,Home Office,Central,Indiana,Technology,Laptop,1138.64,8,0.0,310.07
4098,CA-2023-002634,2021-05-24,2021-05-29,Same Day,Consumer,East,New York,Furniture,Filing Cabinet,4758.77,7,0.1,361.83
4099,CA-2023-002634,2022-12-18,2022-12-20,Same Day,Corporate,Central,Michigan,Office Supplies,Paper Ream,72.96,10,0.05,28.89
4100,CA-2023-002634,2021-10-07,2021-10-13,Same Day,Home Office,South,North Carolina,Furniture,Sofa,1779.12,3,0.0,286.79
4101,CA-2021-002635,2021-07-31,2021-08-07,First Class,Home Office,East,New Jersey,Office Supplies,Tape,90.54,2,0.0,41.36
4102,CA-2021-002635,2021-05-27,2021-05-29,First Class,Consumer,Central,Ohio,Office Supplies,Paper Ream,197.27,7,0.3,52.94
4103,CA-2021-002635,2023-04-04,2023-04-07,First Class,Home Office,West,Arizona,Technology,Laptop,462.08,8,0.05,81.92
4104,CA-2021-002636,2021-02-18,2021-02-22,Second Class,Home Office,East,New Jersey,Technology,Printer,1513.18,6,0.05,139.32
4105,CA-2021-002636,2022-03-02,2022-03-06,Standard Class,Corporate,South,Florida,Technology,Printer,594.63,2,0.1,63.64
4106,CA-2021-002636,2023-12-29,2023-12-31,Same Day,Corporate,West,California,Office Supplies,Pens,32.22,1,0.15,6.33
4107,CA-2021-002637,2022-07-19,2022-07-24,Same Day,Home Office,East,Pennsylvania,Technology,Printer,1540.56,8,0.3,105.56
4108,CA-2022-002638,2022-04-22,2022-04-23,Same Day,Home Office,South,North Carolina,Technology,Printer,7079.36,8,0.0,1331.35
4109,CA-2022-002638,2021-08-12,2021-08-14,Standard Class,Home Office,West,California,Office Supplies,Pens,269.87,5,0.1,83.52
4110,CA-2022-002638,2021-09-21,2021-09-22,First Class,Home Office,West,Washington,Technology,USB Hub,941.98,2,0.3,133.97
4111,CA-2022-002638,2021-04-22,2021-04-28,Standard Class,Home Office,West,California,Technology,Phone,391.6,1,0.05,100.37
4112,CA-2023-002639,2021-02-03,2021-02-09,Second Class,Home Office,East,New York,Technology,USB Hub,1773.89,7,0.1,134.25
4113,CA-2023-002639,2022-02-28,2022-03-01,First Class,Home Office,West,California,Technology,Laptop,617.63,1,0.15,176.49
4114,CA-2023-002639,2022-10-11,2022-10-12,Same Day,Home Office,East,New York,Technology,Keyboard,2191.11,7,0.2,401.98
4115,CA-2023-002640,2022-12-09,2022-12-10,Second Class,Home Office,West,Washington,Furniture,Desk,2710.7,6,0.15,-156.8
4116,CA-2023-002640,2021-05-14,2021-05-17,Second Class,Home Office,East,Massachusetts,Technology,Laptop,1998.8,4,0.0,162.73
4117,CA-2023-002640,2021-12-23,2021-12-30,Same Day,Home Office,Central,Texas,Furniture,Office Chair,7398.72,8,0.1,-201.75
4118,CA-2023-002641,2023-05-14,2023-05-17,Standard Class,Corporate,East,New Jersey,Furniture,Office Chair,551.33,1,0.3,-19.09
4119,CA-2023-002641,2023-10-15,2023-10-17,Standard Class,Home Office,Central,Ohio,Furniture,Office Chair,8674.32,8,0.0,-425.31
4120,CA-2023-002641,2022-10-20,2022-10-27,First Class,Consumer,South,Georgia,Technology,Keyboard,874.68,3,0.0,187.74
4121,CA-2023-002642,2022-10-13,2022-10-20,Second Class,Home Office,West,Arizona,Technology,Keyboard,2358.18,4,0.2,145.48
4122,CA-2023-002642,2021-06-02,2021-06-09,Second Class,Home Office,West,Arizona,Office Supplies,Tape,531.18,10,0.1,217.27
4123,CA-2023-002642,2021-12-04,2021-12-11,Standard Class,Home Office,West,Arizona,Office Supplies,Tape,282.0,10,0.0,140.32
4124,CA-2023-002642,2021-06-07,2021-06-10,First Class,Corporate,East,Pennsylvania,Office Supplies,Folders,468.81,10,0.1,163.64
4125,CA-2021-002643,2021-11-01,2021-11-05,Standard Class,Corporate,Central,Illinois,Technology,Keyboard,1797.04,7,0.0,348.2
4126,CA-2021-002643,2021-06-20,2021-06-21,Standard Class,Corporate,South,Alabama,Technology,Monitor,545.76,6,0.0,119.88
4127,CA-2021-002643,2023-05-23,2023-05-27,Standard Class,Consumer,East,Massachusetts,Furniture,Desk,4844.32,8,0.05,640.07
4128,CA-2021-002644,2023-11-12,2023-11-18,Standard Class,Corporate,South,Alabama,Furniture,Office Chair,1084.86,3,0.0,82.62
4129,CA-2021-002644,2022-12-29,2023-01-02,Standard Class,Consumer,East,New Jersey,Furniture,Bookcase,2798.2,10,0.0,378.15
4130,CA-2021-002644,2021-02-03,2021-02-04,Second Class,Home Office,South,Tennessee,Furniture,Filing Cabinet,8043.36,8,0.0,855.58
4131,CA-2021-002644,2021-04-29,2021-05-05,Same Day,Corporate,Central,Texas,Office Supplies,Notebooks,397.01,9,0.2,190.74
4132,CA-2022-002645,2022-05-06,2022-05-11,Standard Class,Corporate,West,California,Furniture,Sofa,911.36,1,0.0,118.84
4133,CA-2022-002645,2023-12-19,2023-12-23,Standard Class,Corporate,South,Tennessee,Technology,Printer,3049.69,4,0.05,352.43
4134,CA-2022-002645,2023-10-08,2023-10-12,Same Day,Home Office,Central,Texas,Technology,Monitor,611.22,1,0.15,95.51
4135,CA-2022-002645,2022-03-23,2022-03-24,Standard Class,Home Office,West,California,Technology,Laptop,4020.73,7,0.0,636.13
4136,CA-2023-002646,2022-08-13,2022-08-20,Standard Class,Corporate,Central,Ohio,Technology,Phone,1376.05,2,0.1,155.98
4137,CA-2021-002647,2021-03-28,2021-04-01,Second Class,Home Office,South,Florida,Technology,Laptop,771.54,7,0.0,215.03
4138,CA-2022-002648,2023-12-05,2023-12-08,Same Day,Corporate,Central,Indiana,Office Supplies,Notebooks,28.3,10,0.0,12.31
4139,CA-2023-002649,2021-09-01,2021-09-08,Standard Class,Home Office,South,Tennessee,Technology,USB Hub,2780.11,8,0.15,448.72
4140,CA-2021-002650,2021-08-04,2021-08-07,Second Class,Home Office,Central,Illinois,Technology,Phone,2706.72,8,0.0,860.57
4141,CA-2022-002651,2022-02-10,2022-02-15,Standard Class,Corporate,West,Arizona,Furniture,Sofa,222.92,1,0.3,0.42
4142,CA-2022-002651,2022-02-21,2022-02-28,First Class,Corporate,South,Tennessee,Technology,Monitor,4334.85,6,0.15,539.69
4143,CA-2022-002651,2021-01-03,2021-01-08,Same Day,Consumer,South,North Carolina,Furniture,Sofa,379.78,2,0.3,34.56
4144,CA-2022-002652,2021-01-07,2021-01-09,Standard Class,Consumer,East,Massachusetts,Office Supplies,Pens,145.59,3,0.0,43.84
4145,CA-2023-002653,2023-08-09,2023-08-12,Standard Class,Home Office,Central,Texas,Technology,Laptop,4370.63,8,0.15,367.71
4146,CA-2023-002653,2023-03-23,2023-03-26,Same Day,Consumer,South,Tennessee,Furniture,Sofa,1888.8,5,0.0,-3.32
4147,CA-2022-002654,2021-12-12,2021-12-16,Second Class,Consumer,South,Florida,Technology,Keyboard,1160.32,8,0.0,64.51
4148,CA-2022-002654,2023-12-08,2023-12-14,Second Class,Consumer,Central,Texas,Furniture,Filing Cabinet,4134.4,5,0.2,101.27
4149,CA-2022-002654,2023-02-24,2023-03-01,First Class,Home Office,Central,Indiana,Furniture,Office Chair,7980.93,9,0.1,1642.0
4150,CA-2022-002655,2021-05-10,2021-05-15,Second Class,Corporate,East,Virginia,Technology,Phone,164.99,1,0.1,35.79
4151,CA-2022-002655,2022-04-04,2022-04-10,First Class,Corporate,South,Florida,Office Supplies,Stapler,114.35,4,0.3,52.78
4152,CA-2021-002656,2022-11-27,2022-11-29,Same Day,Corporate,West,Arizona,Furniture,Sofa,4229.06,8,0.3,157.83
4153,CA-2021-002656,2022-01-04,2022-01-10,First Class,Consumer,East,New York,Office Supplies,Tape,29.3,10,0.0,6.28
4154,CA-2021-002656,2022-08-28,2022-09-01,Second Class,Consumer,East,Massachusetts,Office Supplies,Stapler,40.82,2,0.0,5.9
4155,CA-2021-002656,2021-04-01,2021-04-02,Same Day,Consumer,South,Tennessee,Technology,Keyboard,287.15,1,0.2,89.62
4156,CA-2022-002657,2021-09-25,2021-10-02,First Class,Corporate,East,New Jersey,Furniture,Desk,2760.46,10,0.15,-33.98
4157,CA-2022-002657,2021-02-06,2021-02-12,First Class,Home Office,West,Washington,Office Supplies,Stapler,169.95,4,0.2,30.16
4158,CA-2022-002657,2023-12-08,2023-12-09,Standard Class,Home Office,East,New Jersey,Technology,Monitor,1143.88,5,0.2,399.13
4159,CA-2022-002657,2022-01-11,2022-01-17,Second Class,Corporate,East,Virginia,Office Supplies,Paper Ream,369.02,9,0.05,164.7
4160,CA-2023-002658,2021-03-28,2021-04-04,Standard Class,Corporate,East,New York,Technology,Laptop,2253.12,5,0.3,461.7
4161,CA-2023-002658,2022-05-04,2022-05-07,Second Class,Home Office,West,California,Technology,Laptop,547.68,6,0.0,126.44
4162,CA-2023-002658,2022-02-13,2022-02-20,Second Class,Home Office,Central,Ohio,Technology,Laptop,4138.08,8,0.0,584.69
